batter_id,batter_name,RAA,RAA_per_ball,balls_faced,total_weighted_runs,is_replacement,VORP,VORP_per_ball,WAR,WAR_per_ball
3d8feaf8,MR Marsh,-7.6558,-0.0377,203,-15.4111,False,33.18087954545454,0.16345260859829822,0.2977372285870682,0.0014666858551087103
7dcb9bc9,M Shahrukh Khan,-15.3862,-0.0652,236,-32.1121,False,32.088954545454534,0.13597014637904464,0.28793921455674176,0.0012200814176133125
bd17b45f,STR Binny,-22.1204,-0.0825,268,-25.6331,False,31.792063636363626,0.1186271031207598,0.28527516593366864,0.0010644595743793605
8b5b6769,Harbhajan Singh,-16.271,-0.0695,234,-22.9099,False,30.80182272727272,0.13163172105672102,0.27638957917571744,0.0011811520477594763
0994d0ae,V Shankar,-73.2711,-0.1417,517,-99.9371,True,30.73167499999998,0.05944231141199223,0.2757601326331309,0.0005333851695031546
f9e6e7ef,Shahbaz Ahmed,-21.4084,-0.085,252,-38.3316,False,29.285409090909084,0.11621194083694081,0.26278256213254214,0.0010427879449704054
f62772e5,P Negi,-26.3627,-0.0973,271,-34.275,False,28.153261363636357,0.10388657329755113,0.2526236232711548,0.0009321904917754789
c3d35165,JA Morkel,10.605,0.1342,79,-0.093,False,26.497106818181816,0.335406415420023,0.23776268916601712,0.003009654293240723
331ea488,UT Khawaja,4.825,0.046,105,-4.5075,False,25.94742045454545,0.24711829004329,0.2328302673392541,0.0022174311175167057
0f721006,JO Holder,-2.3101,-0.0166,139,-15.5153,False,25.65196136363636,0.1845464846304774,0.23017906664496213,0.0016559645082371377
c18496e1,Bipul Sharma,14.3848,0.2766,52,14.4163,False,24.84542727272727,0.47779667832167827,0.22294190993670487,0.004287344421859709
12b610c2,TM Head,-6.2946,-0.0417,151,-9.1067,False,24.08145227272727,0.15947981637567726,0.21608664261631322,0.001431037368319955
cc1e8c68,UT Yadav,1.0004,0.0088,114,0.4423,False,23.933313636363632,0.20994134768740028,0.2147573714323726,0.0018838365915120404
92aeac25,AD Hales,-0.074,-0.0006,119,-5.8632,False,23.864743181818177,0.20054406035141326,0.21414207800498317,0.001799513260546077
6eb146d2,Gurkeerat Singh,-16.7803,-0.0835,201,-22.4433,False,23.654047727272722,0.11768182948891902,0.21225147469453384,0.001055977486042457
aa8d28ae,D Wiese,4.3934,0.0467,94,4.4322,False,23.302995454545453,0.2479042069632495,0.20910142767339251,0.002224483273121197
d9273ee7,MP Stoinis,-90.3634,-0.1605,563,-99.4204,True,22.893006818181803,0.04066253431293393,0.20542253543137456,0.0003648712885104344
8e514b4c,Abdul Samad,3.2141,0.0335,96,-11.1861,False,22.52602727272727,0.23464611742424238,0.2021295704976966,0.002105516359351006
119678fd,KV Sharma,-10.3602,-0.0636,163,-17.2625,False,22.42984318181818,0.13760639988845508,0.20126649558667115,0.0012347637766053445
0890552f,A Manohar,4.9013,0.062,79,0.9577,False,20.793406818181815,0.2632076812428078,0.1865824958150335,0.002361803744494095
23eeb873,DL Chahar,10.9893,0.2338,47,8.5176,False,20.444097727272727,0.4349808027079304,0.1834480906373447,0.0039031508646243554
13c35c9e,TG Southee,-1.5685,-0.0151,104,-5.5945,False,19.35275454545454,0.18608417832167828,0.1736552973526817,0.0016697624745450163
da934ee8,MK Lomror,-14.6939,-0.0918,160,-24.2304,False,17.492645454545453,0.10932903409090908,0.15696424717005472,0.000981026544812842
68c56d09,KA Jamieson,5.8624,0.1066,55,0.4331,False,16.926524999999998,0.30775499999999995,0.15188435967183722,0.002761533812215222
5574750c,JC Archer,4.2123,0.0679,62,1.2345,False,16.684586363636363,0.26910623167155423,0.14971340639796865,0.0024147323612575588
7a8bd078,S Gopal,-7.9928,-0.0655,122,-10.7156,False,16.549440909090908,0.13565115499254843,0.14850072506933235,0.0012172190579453472
26989d80,Shashank Singh,6.2768,0.1335,47,5.9521,False,15.731597727272726,0.33471484526112183,0.1411620901172419,0.003003448725898764
1a156c88,DJM Short,-5.3175,-0.0521,102,-11.0417,False,15.201422727272725,0.1490335561497326,0.13640474681204393,0.001337301439333764
4ec07775,RN ten Doeschate,5.7939,0.1288,45,2.7136,False,14.846365909090906,0.32991924242424236,0.13321876637739088,0.0029604170306086865
9385de2e,SS Prabhudessai,2.2056,0.0356,62,-0.2906,False,14.677886363636363,0.23674010263929618,0.13170697303060733,0.0021243060166226987
1c914163,Yuvraj Singh,-134.9442,-0.1816,743,-175.2328,True,14.522070454545428,0.019545182307598153,0.13030881247615436,0.0001753819817983235
afa7e784,MS Wade,-14.6914,-0.1013,145,-18.297,False,14.477656818181815,0.09984590909090907,0.1299102819614867,0.0008959329790447359
bb965e9a,PK Garg,-7.2841,-0.0674,108,-19.0087,False,14.441818181818181,0.1337205387205387,0.12958869626474137,0.0011998953357846424
51a3c5ef,MJ McClenaghan,-0.7141,-0.0098,73,-2.6704,False,13.97101136363636,0.19138371731008713,0.1253640729525919,0.0017173160678437245
c5aef772,R Shepherd,5.1884,0.1207,43,3.7037,False,13.83853409090909,0.3218263742071881,0.12417533363727153,0.002887798456680733
7c503806,J Botha,10.6566,0.7104,15,11.3066,False,13.674088636363635,0.911605909090909,0.12269973881999033,0.008179982587999355
4125d931,J Suchith,1.1563,0.0186,62,-2.4168,False,13.628586363636362,0.21981590909090906,0.12229143980074125,0.0019724425774313107
2ed569a0,RD Chahar,-6.193,-0.0632,98,-9.1319,False,13.521259090909089,0.13797203153988866,0.12132837537413824,0.0012380446466748799
808f425a,JP Faulkner,-34.2629,-0.1452,236,-38.4645,True,13.212254545454535,0.055984129429892095,0.11855562919486919,0.0005023543609952084
26a85969,R Dhawan,-3.1996,-0.04,80,-9.755,False,12.893672727272726,0.1611709090909091,0.11569694464753098,0.0014462118080941374
e62dd25d,K Rabada,-14.4993,-0.1066,136,-19.0494,True,12.859263636363634,0.09455340909090908,0.115388186486029,0.0008484425476913897
11614d87,D Pretorius,6.7898,0.2425,28,6.7691,False,12.422445454545453,0.4436587662337662,0.11146854853089819,0.003981019590389221
d5130a30,B Sai Sudharsan,-11.8105,-0.1001,118,-12.0148,False,11.927077272727269,0.1010769260400616,0.10702353225630802,0.0009069790869178645
33a364a6,R Bhatia,4.2247,0.1112,38,2.7846,False,11.869004545454544,0.3123422248803827,0.10650243657977577,0.0028026956994677836
541f85c9,SP Goswami,3.3635,0.0801,42,-0.5467,False,11.812468181818181,0.28124924242424243,0.10599512693476103,0.002523693498446691
eef2536f,Avesh Khan,7.392,0.3891,19,6.4478,False,11.214152272727272,0.5902185406698565,0.10062634458080794,0.005296123398989891
759ac88f,MM Sharma,-12.258,-0.1094,112,-11.957,True,10.272581818181816,0.0917194805194805,0.09217748543372623,0.000823013262801127
8abdf100,CJ Anderson,-40.3852,-0.1615,250,-46.7565,True,9.906277272727266,0.039625109090909064,0.0888905773807592,0.0003555623095230368
ffe699c0,CJ Jordan,2.2095,0.0631,35,0.6832,False,9.250306818181818,0.2642944805194805,0.08300445176121948,0.002371555764606271
7dc35884,Shakib Al Hasan,-72.2957,-0.1785,405,-97.9078,True,9.176493181818174,0.02265800785634117,0.08234211044224575,0.00020331385294381667
b274dbbd,ER Dwivedi,5.9344,0.3956,15,6.3367,False,8.951888636363636,0.5967925757575757,0.08032669868077985,0.005355113245385323
dc9dd038,Sachin Baby,-14.6499,-0.1263,116,-18.7678,True,8.68534545454545,0.0748736677115987,0.07793496496725334,0.0006718531462694253
48fd7349,MEK Hussey,-6.0217,-0.0825,73,-15.7147,False,8.66341136363636,0.11867686799501863,0.07773814693444915,0.0010649061223897145
f19ccfad,Washington Sundar,-28.1275,-0.1563,180,-33.3609,True,8.082363636363628,0.04490202020202015,0.07252431468030394,0.00040291285933502193
2f9d0389,LH Ferguson,4.3717,0.2429,18,2.3512,False,7.992686363636363,0.44403813131313125,0.07171962646785056,0.003984423692658365
24d94623,Ankit Sharma,2.8914,0.1157,25,2.0015,False,7.9205477272727265,0.31682190909090907,0.07107231518619704,0.0028428926074478816
8cf9814c,Mohammed Shami,-2.8266,-0.0533,53,-4.4974,False,7.8351931818181795,0.14783383361921093,0.07030641548253994,0.0013265361411799988
327b58d3,PVD Chameera,1.2205,0.0381,32,1.8999,False,7.65780909090909,0.23930653409090907,0.06871472025486042,0.002147335007964388
85aae393,Iqbal Abdulla,-4.0063,-0.0742,54,-2.0807,False,6.85665909090909,0.12697516835016834,0.061525875837527715,0.001139368071065328
8fd1a8f5,DW Steyn,3.6125,0.2408,15,3.0469,False,6.629988636363636,0.4419992424242424,0.05949192635024898,0.0039661284233499326
e4a0deae,MJ Santner,-4.7264,-0.0859,55,-7.6986,False,6.337724999999999,0.11523136363636362,0.056869398970030446,0.0010339890721823718
9a0146b3,P Sahu,3.6285,0.2791,13,3.5276,False,6.243656818181817,0.48028129370629363,0.05602531044264821,0.004309639264819093
5bb1a1c4,I Sharma,2.7425,0.1714,16,1.3867,False,5.961154545454545,0.37257215909090907,0.05349037330705657,0.0033431483316910355
fe93fd9d,RA Jadeja,-172.0616,-0.1946,884,-205.5015,True,5.769063636363626,0.006526090086384192,0.05176671149661081,5.855962838983123e-05
18e6906e,A Choudhary,1.7318,0.0866,20,2.4283,False,5.755118181818181,0.2877559090909091,0.05164157674899028,0.002582078837449514
2e81a32d,B Kumar,-22.2728,-0.1602,139,-27.3244,True,5.6892613636363585,0.04092993786788747,0.051050633205671686,0.00036727074248684664
8ba8195d,V Sehwag,-12.2575,-0.1377,89,-16.0972,True,5.646265909090907,0.06344118998978547,0.050664828258558475,0.0005692677332422301
81049310,J Yadav,-2.0523,-0.054,38,-8.8776,False,5.592004545454545,0.14715801435406697,0.05017793254482931,0.0013204719090744554
a818c1be,TA Boult,-4.0775,-0.0849,48,-6.0617,False,5.578463636363636,0.11621799242424241,0.0500564278469278,0.0010428422468109959
a9da7784,KJ Abbott,3.9109,0.4889,8,3.5964,False,5.520227272727272,0.690028409090909,0.049533863835677684,0.0061917329794597105
5afd4539,MS Bisla,-0.7269,-0.0242,30,0.8425,False,5.308077272727272,0.17693590909090906,0.04763020866106976,0.0015876736220356588
d2a989fc,DS Kulkarni,-2.7501,-0.0688,40,-3.5023,False,5.296536363636363,0.1324134090909091,0.04752665027638635,0.0011881662569096587
d014d5ac,SE Rutherford,-16.421,-0.1535,107,-25.4136,True,5.10375227272727,0.0476986193712829,0.04579676843692757,0.0004280071816535287
872b03f7,A Badoni,-23.2037,-0.1669,139,-25.934,True,4.758361363636357,0.03423281556572919,0.042697521718315985,0.00030717641523968334
2af1b6d2,AN Ahmed,3.6363,0.7273,5,3.9547,False,4.642129545454545,0.928425909090909,0.04165455541081708,0.008330911082163415
edb3d4f8,KC Cariappa,-0.2913,-0.0139,21,-1.0359,False,3.9331840909090903,0.1872944805194805,0.03529307681991339,0.0016806227057101612
be24ead0,Ramandeep Singh,-4.5996,-0.1095,42,-6.2326,False,3.849368181818181,0.09165162337662336,0.03454098354131157,0.0008224043700312279
c33d8116,Mohsin Khan,-0.0772,-0.0041,19,0.6848,False,3.7449522727272724,0.19710275119617224,0.033604043236563526,0.001768633854555975
9a46c4e5,GD Phillips,-3.0713,-0.0931,33,-9.65,False,3.567174999999999,0.10809621212121209,0.032008819926853616,0.0009699642402076854
896d78ad,AD Mathews,-24.2514,-0.177,137,-27.114,True,3.3083295454545407,0.024148390842733874,0.029686159125678974,0.0002166872928881677
cad00a4d,RR Rossouw,1.2921,0.1292,10,1.8888,False,3.303759090909091,0.3303759090909091,0.029645147721268153,0.0029645147721268153
529eb9e0,OC McCoy,2.195,0.439,5,1.7924,False,3.2008295454545452,0.6401659090909091,0.028721544790207172,0.005744308958041434
6834d1f2,B Stanlake,2.7745,1.3872,2,2.4924,False,3.1768318181818183,1.5884159090909091,0.028506209425127955,0.014253104712563977
7c7d63a2,AJ Tye,-11.3127,-0.1571,72,-9.3794,True,3.1712454545454527,0.044045075757575734,0.0284560821093438,0.000395223362629775
663b5e34,PN Mankad,2.2451,2.2451,1,2.2648,False,2.446265909090909,2.446265909090909,0.02195072710962927,0.02195072710962927
c05edf8e,Harpreet Brar,-17.8936,-0.1789,100,-27.8474,True,2.222990909090907,0.022229909090909068,0.019947245567745756,0.00019947245567745756
b8527c3d,Rasikh Salam,0.2023,0.0202,10,0.6894,False,2.213959090909091,0.2213959090909091,0.019866201648735943,0.0019866201648735945
1a2676c5,SA Abbott,-1.4832,-0.0824,18,-0.7375,False,2.137786363636363,0.11876590909090906,0.019182691837580035,0.0010657051020877798
0c9652b0,HR Shokeen,-7.6556,-0.1595,48,-10.6536,False,2.0003636363636357,0.04167424242424241,0.017949576184120408,0.00037394950383584186
